Başlık,Not,URL,Etiketler,Yorum
Helvacı Ali,,https://www.google.com/maps/place/Helvac%C4%B1+Ali/data=!4m2!3m1!1s0x14cab7e1a731d9b9:0x9b5fbe49c2a43775,,
Hakan Cafe ve Pastane,,https://www.google.com/maps/place/Hakan+Cafe+ve+Pastane/data=!4m2!3m1!1s0x14cab74b4f04b1a7:0x63827ea1cdfc1a32,,
Bombacı Fatih,,https://www.google.com/maps/place/Bombac%C4%B1+Fatih/data=!4m2!3m1!1s0x14cab745fc453305:0xf63a5810e977f40d,,
Narmanlı Caffé Nero,,https://www.google.com/maps/place/Narmanl%C4%B1+Caff%C3%A9+Nero/data=!4m2!3m1!1s0x14cab9c658187c41:0xf5456f8c707eaa55,,
Espressolab Taksim Tünel,,https://www.google.com/maps/place/Espressolab+Taksim+T%C3%BCnel/data=!4m2!3m1!1s0x14cab9413d558a1d:0x5f75de1459d9f3ad,,
Haura Nargile Cafe,,https://www.google.com/maps/place/Haura+Nargile+Cafe/data=!4m2!3m1!1s0x14cab7c83d79ec4b:0xc823b0f2945879d3,,
Çayluk Cafe,,https://www.google.com/maps/place/%C3%87ayluk+Cafe/data=!4m2!3m1!1s0x14cab798004d9c41:0x41ebcb543055ad0c,,
Pelit Çikolata Müzesi,,https://www.google.com/maps/place/Pelit+%C3%87ikolata+M%C3%BCzesi/data=!4m2!3m1!1s0x14b558a31ad02739:0xa9b990b772f10a6c,,
Başakşehir Belediyesi Şelale Park Sosyal Tesisleri,,https://www.google.com/maps/place/Ba%C5%9Fak%C5%9Fehir+Belediyesi+%C5%9Eelale+Park+Sosyal+Tesisleri/data=!4m2!3m1!1s0x14caa77bc64bafad:0x6e712e0a093fdd20,,
Espressolab Roastery,,https://www.google.com/maps/place/Espressolab+Roastery/data=!4m2!3m1!1s0x14cabbc3d267cc89:0x3d0d6b0fdc1af0ea,,
Kahve Dünyası Fabrika - Veliefendi,,https://www.google.com/maps/place/Kahve+D%C3%BCnyas%C4%B1+Fabrika+-+Veliefendi/data=!4m2!3m1!1s0x14cabc9fe0898c7f:0x9976920c28543617,,
Caffè Nero,,https://www.google.com/maps/place/Caff%C3%A8+Nero/data=!4m2!3m1!1s0x14caa3b64582f98d:0x748f5a33fe9eed9b,,
Çay Tarlası Cafe,,https://www.google.com/maps/place/%C3%87ay+Tarlas%C4%B1+Cafe/data=!4m2!3m1!1s0x14cab86138b5d843:0xab4cdaaa408e3e6c,,
İzmir İnci Boyoz,,https://www.google.com/maps/place/%C4%B0zmir+%C4%B0nci+Boyoz/data=!4m2!3m1!1s0x14cab9f75995f7e9:0xd085d3579aa9720a,,
Kadıköy Simit,,https://www.google.com/maps/place/Kad%C4%B1k%C3%B6y+Simit/data=!4m2!3m1!1s0x14cab8663056e967:0xd3e552999b4e44f3,,
Meşhur Menemenci Cemal Polat,,https://www.google.com/maps/place/Me%C5%9Fhur+Menemenci+Cemal+Polat/data=!4m2!3m1!1s0x14cab8662fda28ff:0x888cb8e125ee4e49,,
Suflör Kadıköy,,https://www.google.com/maps/place/Sufl%C3%B6r+Kad%C4%B1k%C3%B6y/data=!4m2!3m1!1s0x14cab98c7222d6bf:0xda9b6be121c3e1e0,,
Brekkie Breakfast Club,,https://www.google.com/maps/place/Brekkie+Breakfast+Club/data=!4m2!3m1!1s0x14cab9c52f2f90f5:0xac947cd211a1406a,,
Dreampuff by Demos,,https://www.google.com/maps/place/Dreampuff+by+Demos/data=!4m2!3m1!1s0x14cab92607f4a82d:0x3544a01bcf257e17,,
Choco Port Kadıköy,,https://www.google.com/maps/place/Choco+Port+Kad%C4%B1k%C3%B6y/data=!4m2!3m1!1s0x14cab92d20c70593:0xe437bbd990cd07be,,
Tchibo Kadıköy,,https://www.google.com/maps/place/Tchibo+Kad%C4%B1k%C3%B6y/data=!4m2!3m1!1s0x14cab8667f5da001:0xe4821a45ee1d7a4e,,
Friends kadıköy,,https://www.google.com/maps/place/Friends+kad%C4%B1k%C3%B6y/data=!4m2!3m1!1s0x14cab9d0ae497873:0xa0e17a9c0054a937,,
İDEA Kadıköy,,https://www.google.com/maps/place/%C4%B0DEA+Kad%C4%B1k%C3%B6y/data=!4m2!3m1!1s0x14cab88a0fc00001:0xc867e72c146d60e1,,
Nevmekân Sahil,,https://www.google.com/maps/place/Nevmek%C3%A2n+Sahil/data=!4m2!3m1!1s0x14cab7a5b8ac7aff:0xadbe62706830b85c,,
Soulmate Coffee,,https://www.google.com/maps/place/Soulmate+Coffee/data=!4m2!3m1!1s0x14cab7e31bfe3cfb:0x1eefb43d270a6ff0,,
Heep's Coffee Çengelköy,,https://www.google.com/maps/place/Heep's+Coffee+%C3%87engelk%C3%B6y/data=!4m2!3m1!1s0x14cac9c2d8b2ee41:0xa1e0beb7435daaf8,,
Pierre Loti,,https://www.google.com/maps/place/Pierre+Loti/data=!4m2!3m1!1s0x14cab0bc91962471:0xf3ac6785d31bb924,,
Fil,,https://www.google.com/maps/place/Fil/data=!4m2!3m1!1s0x14cab9ddb3a314b5:0x3b1cef6a499b6bc7,,
Mandabatmaz,,https://www.google.com/maps/place/Mandabatmaz/data=!4m2!3m1!1s0x14cab76450c22f7b:0xf389f934f1b967f1,,
Barnathan Apartmanı,,https://www.google.com/maps/place/Barnathan+Apartman%C4%B1/data=!4m2!3m1!1s0x14cab9cbab29cd47:0x7ceabf5cfc8ed26c,,
Beta Tea House,,https://www.google.com/maps/place/Beta+Tea+House/data=!4m2!3m1!1s0x14cab9a7184362e5:0x20569b4fe4718257,,
Cafe Naftalin K,,https://www.google.com/maps/place/Cafe+Naftalin+K/data=!4m2!3m1!1s0x14caba02c92d2b6f:0x6a52826ea0dca3c7,,
Atölye Kafası,,https://www.google.com/maps/place/At%C3%B6lye+Kafas%C4%B1/data=!4m2!3m1!1s0x14cab9f73335c6e9:0x6606e0dbd76574a8,,
Coffee Artukbey Shop,,https://www.google.com/maps/place/Coffee+Artukbey+Shop/data=!4m2!3m1!1s0x14cab6651db3b6db:0xa917674e92e42734,,
Sultan Selim Musluoğlu Baklava,,https://www.google.com/maps/place/Sultan+Selim+Musluo%C4%9Flu+Baklava/data=!4m2!3m1!1s0x14cab7beeb3922a7:0x17a1badf53afb74,,
Yeniköy Kahvesi,,https://www.google.com/maps/place/Yenik%C3%B6y+Kahvesi/data=!4m2!3m1!1s0x14caca8b2847b409:0xa7bc8603e1f5542a,,
Choco Port Şişli,,https://www.google.com/maps/place/Choco+Port+%C5%9Ei%C5%9Fli/data=!4m2!3m1!1s0x14cab76172e745ef:0x5ca4ccb6e59091fb,,
